23,53,교양
263,54,일반
33,81,교양
326,74,일반
178,16,일반
234,4,교양
299,43,전공
248,62,일반
200,45,전공
251,47,전공
23,43,전공
136,64,교양
152,30,전공
107,44,전공
113,23,교양
144,42,교양
69,93,전공
81,32,전공
257,53,전공
163,85,일반
98,26,교양
260,56,일반
18,31,전공
99,48,교양
261,54,일반
29,50,전공
239,52,일반
220,51,전공
52,76,일반
170,8,일반
109,30,전공
171,72,전공
264,19,일반
300,71,교양
262,41,일반
149,38,일반
219,13,일반
22,54,전공
168,74,전공
17,75,전공
138,33,교양
109,93,전공
227,32,일반
159,57,일반
135,76,일반
287,85,일반
305,18,일반
112,89,전공
226,4,일반
182,91,일반
209,3,일반
332,63,일반
262,92,전공
193,67,일반
2,86,일반
333,65,일반
281,90,전공
90,44,일반
178,42,교양
180,15,일반
196,4,교양
171,37,전공
27,41,일반
253,70,전공
114,82,일반
129,0,전공
196,51,전공
131,5,전공
105,8,일반
99,66,교양
87,77,교양
180,38,전공
246,97,전공
169,77,전공
257,22,일반
298,3,일반
53,0,교양
96,32,일반
131,21,전공
86,31,전공
23,85,일반
274,29,일반
328,79,교양
219,28,교양
238,41,교양
148,78,교양
213,52,전공
9,29,교양
72,95,교양
276,60,일반
34,56,교양
86,3,교양
52,37,교양
236,44,교양
320,0,일반
319,59,전공
90,21,일반
268,30,일반
127,27,일반
227,44,일반
140,68,일반
207,42,일반
118,70,일반
295,97,교양
12,0,일반
218,38,전공
240,9,교양
33,63,교양
264,13,전공
179,14,일반
138,15,일반
118,71,전공
248,49,교양
267,16,전공
181,55,전공
145,98,교양
297,78,전공
2,6,일반
26,77,교양
143,99,일반
146,33,전공
30,11,교양
272,11,교양
322,92,전공
58,39,일반
64,9,전공
314,87,전공
167,58,일반
170,56,교양
186,3,일반
285,42,교양
182,17,교양
182,6,일반
157,37,일반
120,28,전공
58,27,전공
113,10,교양
158,99,교양
69,95,교양
12,84,일반
289,67,일반
304,70,교양
160,24,교양
120,89,일반
287,57,교양
60,6,일반
160,30,일반
34,0,교양
234,46,교양
247,72,교양
124,10,교양
94,15,교양
135,75,일반
237,48,교양
162,66,일반
322,70,전공
259,97,교양
296,44,교양
17,24,일반
139,37,교양
191,81,전공
15,54,전공
335,48,교양
201,50,일반
279,69,일반
138,68,일반
156,39,일반
232,22,교양
110,61,일반
13,62,일반
34,8,일반
50,98,전공
302,66,일반
203,26,일반
47,45,전공
277,30,교양
58,69,일반
255,18,일반
5,38,일반
151,49,교양
153,21,일반
287,75,전공
179,31,교양
167,36,일반
159,65,일반
228,24,일반
226,48,일반
178,30,일반
262,54,교양
29,80,전공
137,12,일반
257,99,교양
318,42,교양
320,42,교양
57,97,일반
244,71,일반
36,57,교양
44,81,교양
1,89,일반
290,51,일반
178,41,전공
61,74,교양
269,2,교양
253,57,교양
280,94,일반
283,12,전공
335,60,일반
257,24,전공
245,95,전공
247,77,교양
131,69,교양
106,73,전공
153,43,일반
201,14,전공
14,5,전공
35,41,일반
310,79,일반
197,30,일반
276,87,교양
328,56,일반
185,48,전공
28,100,교양
297,54,교양
292,45,일반
139,31,전공
170,13,교양
219,19,일반
129,77,교양
161,52,일반
332,3,전공
216,64,일반
32,28,교양
131,50,교양
288,36,일반
66,82,일반
68,30,교양
239,75,전공
158,77,일반
251,55,교양
162,5,일반
27,92,교양
272,56,일반
289,45,교양
7,14,교양
86,94,일반
60,62,전공
167,49,교양
217,94,전공
154,40,전공
176,28,일반
81,81,전공
119,20,일반
309,82,일반
48,18,교양
295,55,교양
100,38,일반
51,66,교양
77,61,교양
284,32,일반
155,19,교양
278,71,전공
108,80,전공
37,49,일반
122,67,일반
318,18,교양
316,53,교양
315,93,일반
295,58,교양
75,98,교양
199,90,일반
43,41,전공
164,98,일반
308,8,교양
295,85,전공
267,26,교양
285,4,교양
50,19,전공
329,21,전공
158,65,교양
111,37,일반
314,54,교양
129,11,일반
174,24,일반
150,21,일반
56,87,전공
270,9,전공
331,87,교양
80,26,일반
139,28,일반
71,75,일반
139,20,일반
142,86,전공
182,17,일반
53,100,교양
166,97,전공
70,26,교양
53,38,일반
41,30,교양
154,81,교양
117,12,일반
119,34,일반
175,23,전공
250,20,전공
310,26,전공
97,86,일반
326,49,전공
215,5,전공
31,21,일반
109,44,일반
124,10,전공
191,26,전공
191,58,전공
297,95,일반
144,49,일반
164,55,일반
305,51,일반
185,19,전공
288,86,일반
65,32,전공
7,78,일반
107,49,교양
303,79,교양
179,8,교양
117,92,전공
202,34,일반
25,59,교양
159,65,일반
181,51,교양
319,41,일반
302,15,일반
104,69,교양
112,44,교양
294,36,교양
2,28,교양
323,77,전공
18,46,전공
274,59,일반
277,40,전공
54,48,교양
336,20,일반
281,76,일반
26,73,전공
239,65,일반
18,79,일반
41,89,전공
181,82,전공
218,66,전공
141,99,교양
272,66,교양
219,52,전공
198,23,교양
32,23,일반
209,12,일반
73,53,일반
93,63,일반
170,72,교양
235,34,일반
108,78,전공
136,65,일반
210,91,일반
79,54,전공
162,45,전공
37,84,교양
271,10,일반
161,5,전공
179,84,교양
26,27,일반
315,5,전공
328,19,전공
170,45,전공
147,91,일반
204,94,교양
67,7,교양
274,33,전공
159,7,일반
237,12,교양
60,3,전공
94,94,일반
322,67,일반
231,24,전공
176,29,교양
140,98,전공
248,1,일반
210,92,일반
147,37,교양
105,92,전공
300,26,전공
245,67,전공
163,83,전공
129,58,일반
51,30,교양
186,15,일반
112,96,일반
242,76,교양
193,69,교양
51,86,교양
228,93,교양
31,68,일반
51,8,일반
203,91,일반
24,82,교양
123,69,교양
17,70,일반
301,13,전공
297,1,일반
36,35,일반
267,20,전공
124,65,일반
21,10,교양
102,56,전공
69,18,전공
334,77,전공
242,11,전공
69,15,일반
26,81,교양
265,65,일반
302,48,일반
193,92,일반
248,1,일반
100,84,전공
198,14,전공
191,24,교양
310,23,전공
196,47,교양
239,96,일반
138,60,전공
335,11,교양
217,19,교양
276,32,교양
24,36,전공
14,79,일반
25,42,전공
168,56,일반
230,53,전공
170,4,전공
58,55,교양
271,98,교양
200,75,전공
198,37,전공
306,38,교양
43,22,일반
203,88,일반
332,38,교양
326,33,전공
83,64,일반
87,13,전공
228,89,교양
98,5,일반
182,47,교양
77,18,교양
115,79,교양
91,69,교양
309,3,일반
202,17,전공
23,81,교양
253,73,일반
36,25,일반
214,28,일반
238,38,일반
203,73,일반
129,62,교양
91,51,일반
245,83,교양
283,55,전공
135,100,전공
18,10,전공
140,54,전공
267,64,전공
141,23,교양
125,16,일반
331,6,전공
9,45,일반
139,78,전공
140,65,교양
285,84,전공
44,8,전공
223,23,교양
269,100,전공
177,54,전공
190,64,전공
306,54,일반
238,93,전공
191,42,일반
120,87,교양
137,20,교양
316,50,전공
140,95,전공
211,72,일반
171,51,교양
6,7,교양
285,33,교양
19,78,일반
135,43,교양
175,81,교양
39,83,일반
88,45,전공
71,54,일반
50,89,교양
92,7,교양
294,54,교양
125,54,교양
233,68,전공
49,35,전공
330,26,교양
155,39,전공
178,29,교양
313,40,일반
123,95,교양
89,83,전공
312,87,전공
55,67,교양
229,97,전공
56,78,전공
86,87,교양
65,2,전공
78,70,전공
209,78,전공
36,88,전공
243,49,전공
104,60,일반
309,64,교양
142,77,일반
181,4,교양
120,45,전공
82,71,일반
50,44,전공
265,55,교양
151,18,교양
121,52,전공
95,85,전공
42,51,교양
194,11,전공
120,83,일반
46,89,일반
102,53,전공
100,9,전공
75,3,전공
202,58,일반
204,60,일반
87,98,전공
125,76,일반
96,21,전공
79,21,전공
307,83,교양
135,2,교양
311,66,전공
157,3,전공
228,29,교양
307,18,교양
289,81,전공
128,71,전공
80,60,전공
21,6,전공
326,29,교양
321,24,일반
161,48,일반
328,95,교양
159,93,전공
237,27,일반
243,55,전공
230,8,전공
138,43,전공
332,96,교양
319,7,전공
142,83,교양
220,8,전공
122,44,교양
260,77,교양
229,53,전공
34,23,교양
288,36,전공
89,17,교양
168,67,전공
288,78,일반
171,22,일반
262,30,일반
325,17,전공
23,46,일반
53,85,전공
316,26,일반
211,89,교양
274,56,교양
198,49,교양
149,21,일반
29,30,전공
266,23,일반
73,83,교양
130,97,일반
110,34,전공
246,90,전공
209,57,교양
205,38,교양
225,1,교양
90,82,전공
210,62,일반
122,27,전공
163,10,일반
19,43,교양
32,61,일반
76,20,교양
44,91,전공
304,75,전공
108,19,교양
176,20,일반
250,68,일반
286,20,일반
288,52,전공
130,52,전공
86,81,일반
4,6,교양
53,58,일반
110,2,전공
229,1,일반
280,67,일반
257,6,일반
195,48,교양
301,44,교양
282,40,교양
240,82,전공
303,19,전공
82,45,전공
135,28,일반
263,92,전공
24,73,전공
90,96,교양
83,14,전공
165,48,일반
126,77,일반
203,82,일반
231,100,전공
41,9,교양
274,64,일반
144,70,전공
125,98,전공
81,48,일반
49,7,전공
274,94,전공
44,50,교양
68,16,일반
317,21,일반
4,72,교양
122,29,교양
276,98,교양
150,40,전공
231,35,전공
183,57,일반
302,46,일반
11,74,전공
273,7,일반
115,6,전공
162,76,전공
80,13,전공
69,52,전공
332,62,일반
320,3,전공
309,46,일반
67,34,전공
248,22,일반
246,27,전공
214,63,교양
280,73,교양
290,9,전공
157,56,일반
68,97,일반
237,98,일반
250,22,교양
25,25,교양
58,56,교양
210,59,전공
52,26,교양
205,100,일반
47,18,일반
72,97,전공
19,36,교양
81,92,전공
280,23,교양
36,25,교양
120,21,교양
248,50,일반
311,60,전공
209,67,교양
260,45,일반
188,62,일반
82,77,전공
213,26,일반
255,18,일반
179,67,일반
56,59,전공
120,62,교양
250,69,전공
284,32,전공
205,53,일반
335,65,교양
233,48,전공
89,1,교양
261,75,전공
288,18,일반
172,64,교양
80,94,일반
254,90,전공
213,18,교양
267,59,일반
53,87,일반
177,26,교양
129,61,일반
71,45,전공
166,67,전공
325,90,전공
148,4,교양
159,84,전공
225,48,일반
261,1,일반
134,6,일반
195,65,일반
122,67,전공
208,67,교양
259,31,교양
23,71,전공
185,52,교양
299,8,일반
18,43,전공
244,92,일반
167,35,교양
32,33,교양
167,6,일반
246,73,교양
29,67,일반
280,86,일반
57,43,전공
252,92,전공
220,48,전공
204,30,전공
286,82,일반
225,84,일반
228,71,교양
265,21,교양
303,82,교양
99,81,전공
137,72,전공
124,38,일반
201,91,전공
32,55,일반
90,16,교양
62,8,전공
154,3,전공
313,52,일반
69,13,일반
139,80,일반
227,4,일반
152,90,교양
112,23,교양
242,36,전공
95,41,전공
198,45,전공
298,31,교양
189,77,전공
272,45,일반
303,27,교양
173,89,전공
24,4,전공
94,68,일반
66,53,일반
284,75,전공
132,55,교양
205,20,일반
139,6,전공
83,4,일반
307,74,전공
282,93,교양
174,88,교양
178,17,교양
118,36,일반
156,53,교양
98,6,전공
68,59,전공
289,40,전공
183,34,일반
246,24,일반
152,8,교양
170,59,교양
184,94,일반
110,34,일반
73,12,일반
218,23,교양
143,18,일반
214,36,교양
194,12,전공
242,10,교양
251,99,전공
217,97,교양
314,65,전공
258,41,교양
319,95,일반
222,72,일반
211,14,일반
39,19,전공
112,27,일반
133,16,전공
275,3,교양
327,22,전공
297,63,교양
164,59,일반
280,48,교양
209,31,전공
233,70,일반
129,55,전공
240,94,교양
50,14,일반
16,69,전공
170,58,일반
319,70,교양
315,82,일반
38,45,교양
58,87,전공
6,35,전공
5,99,전공
170,99,전공
273,72,교양
57,44,교양
13,79,교양
79,54,일반
227,86,전공
171,74,교양
186,57,일반
189,52,전공
259,17,전공
43,29,일반
282,54,전공
320,9,전공
85,20,전공
296,22,일반
306,36,일반
176,36,전공
300,95,교양
33,47,일반
300,79,일반
282,66,일반
221,23,교양
136,47,일반
288,21,교양
118,99,일반
309,52,교양
191,79,전공
280,18,전공
251,71,전공
258,13,전공
289,93,교양
25,47,일반
115,76,교양
169,32,전공
45,63,일반
7,82,전공
105,18,교양
16,31,교양
197,87,일반
312,24,교양
218,74,교양
326,34,일반
259,86,일반
218,77,일반
148,4,전공
191,30,교양
144,25,교양
3,16,교양
224,62,교양
213,5,일반
153,80,교양
274,85,일반
303,92,전공
140,91,일반
139,22,교양
87,88,전공
286,53,전공
265,15,일반
111,93,전공
38,13,교양
5,37,전공
309,43,교양
106,61,일반
230,22,교양
257,98,일반
3,44,교양
266,56,전공
311,90,일반
308,7,전공
119,72,일반
4,17,교양
192,30,전공
301,79,교양
324,88,전공
161,19,교양
232,13,전공
1,59,전공
192,20,전공
155,41,전공
334,90,교양
151,57,일반
62,16,일반
42,33,일반
185,94,일반
193,22,전공
247,22,일반
279,1,교양
82,31,교양
155,58,전공
149,68,전공
185,75,일반
152,17,전공
244,95,일반
281,66,교양
129,31,전공
28,49,교양
236,56,전공
12,68,전공
221,91,일반
309,84,교양
115,91,전공
304,58,일반
252,86,교양
289,18,일반
84,56,일반
185,89,일반
125,63,일반
222,73,전공
262,52,교양
141,28,전공
109,3,교양
267,47,일반
29,52,교양
26,48,일반
155,3,전공
33,46,일반
179,41,일반
146,6,일반
113,15,일반
32,34,교양
76,21,교양
325,80,전공
262,9,전공
244,71,교양
48,5,전공
4,30,일반
124,2,교양
41,34,일반
63,94,일반
205,79,전공
321,18,교양
164,85,일반
285,63,전공
183,18,교양
138,46,일반
78,21,교양
137,29,일반
198,27,전공
4,94,전공
246,64,일반
64,30,일반
78,64,교양
243,30,교양
199,27,전공
36,79,일반
229,90,일반
336,74,전공
290,26,교양
313,42,교양
319,96,일반
153,9,일반
208,56,일반
68,35,교양
76,25,전공
240,50,교양
188,66,일반
272,42,교양
274,50,일반
10,73,일반
172,99,전공
102,38,일반
234,24,전공
308,56,전공
326,25,전공
165,17,교양
159,66,전공
220,91,교양
81,36,교양
180,46,교양
176,88,교양
81,98,일반
91,84,일반
121,67,교양
258,13,전공
327,90,교양
318,6,전공
125,49,교양
19,23,교양
306,23,일반
309,81,교양
330,18,일반
303,69,교양
165,30,전공
120,6,전공
231,54,교양
76,84,일반
275,87,교양
165,9,교양
14,36,교양
324,65,전공
176,91,일반
148,100,교양
40,47,전공
280,1,일반
19,26,일반
112,12,전공
233,27,전공
198,62,일반
319,65,전공
119,63,일반
136,16,교양
67,75,전공
33,8,전공
248,10,전공
152,30,일반
24,96,전공
145,29,교양
20,54,전공
297,84,교양
234,39,일반
37,51,전공
298,98,전공
182,61,전공
94,5,일반
331,64,전공
335,0,전공
263,8,일반
42,14,교양
111,55,교양
156,56,일반
153,56,전공
114,75,교양
45,77,전공
137,89,일반
327,32,교양
86,93,일반
82,71,전공
184,32,교양
71,47,교양
126,19,일반
51,59,전공
34,43,일반
262,75,일반
158,83,교양
172,19,전공
193,28,교양
182,28,교양
320,88,전공
298,28,전공
257,13,일반
34,20,일반
221,36,교양
250,27,교양
30,2,일반
98,15,전공
189,3,일반
111,20,일반
325,30,전공
279,47,교양
160,78,교양
169,14,교양
72,18,교양
231,63,일반
121,18,일반
235,38,교양
313,21,일반
256,90,일반
49,71,교양
275,76,전공
294,26,교양
180,22,전공
62,12,일반
250,8,교양
239,9,전공
272,96,일반
68,51,전공
18,75,교양
266,44,일반
123,1,일반
238,44,일반
256,93,전공
196,39,교양
1,96,전공
93,16,전공
77,44,일반
43,5,전공
264,53,전공
52,49,일반
137,18,전공
214,96,일반
174,69,교양
209,81,교양
201,98,일반
116,47,교양
153,58,일반
5,42,일반
214,11,전공
298,6,전공
59,100,일반
243,25,전공
34,7,교양
94,93,일반
268,32,전공
225,65,교양
43,94,전공
69,66,일반
209,70,일반
9,38,일반
76,35,전공
127,35,일반
188,41,전공
123,92,전공
151,22,교양
229,16,일반
285,37,일반
329,62,전공
200,71,일반
180,76,교양
180,42,전공
125,74,교양
104,100,전공
110,20,일반
15,87,일반
259,34,전공
36,56,전공
101,17,전공
66,12,교양
171,26,교양
227,6,교양
125,20,전공
219,39,전공
165,88,일반
109,47,교양
230,95,교양
13,92,일반
223,35,일반
229,10,전공
269,85,교양
138,65,교양
37,91,교양
272,37,교양
207,34,전공
233,61,교양
205,86,교양
261,9,일반
76,64,일반
276,25,전공
202,82,전공
262,69,교양
317,43,교양
138,54,전공
268,24,교양
135,51,일반
112,3,전공
24,21,전공
168,0,일반
244,51,교양
136,61,일반
16,86,교양
319,85,일반
197,52,교양
118,65,일반
77,23,교양
110,12,전공
243,67,일반
203,66,전공
166,21,전공
118,59,일반
1,11,전공
265,3,교양
324,76,전공
315,22,교양
99,0,일반
298,0,일반
169,93,일반
136,76,교양
135,47,교양
245,76,전공
241,50,전공
283,63,일반
123,14,전공
331,1,전공
298,6,교양
291,17,전공
318,68,전공
315,21,전공
87,14,일반
335,37,전공
140,59,전공
198,26,교양
141,7,일반
162,9,일반
3,26,일반
14,64,전공
282,35,일반
25,97,일반
336,41,전공
124,86,일반
138,2,전공
157,64,교양
20,38,전공
83,91,교양
247,31,일반
298,44,전공
169,29,전공
191,29,교양
199,90,교양
233,96,교양
148,64,일반
318,60,전공
45,66,교양
165,6,전공
13,69,전공
25,30,일반
137,55,교양
304,8,전공
38,10,전공
55,99,일반
277,44,교양
42,52,교양
334,5,일반
159,99,전공
215,97,전공
71,76,교양
100,58,교양
25,30,교양
159,97,전공
161,30,일반
34,25,일반
130,94,전공
298,34,전공
4,45,교양
76,96,전공
223,56,전공
209,18,일반
8,36,교양
213,48,교양
4,7,교양
248,45,교양
150,75,교양
129,1,교양
320,17,일반
130,9,교양
113,44,교양
293,15,교양
265,91,전공
148,35,일반
248,40,전공
186,24,전공
230,80,교양
223,25,일반
16,56,교양
205,93,전공
47,58,전공
322,33,교양
240,64,전공
219,63,일반
248,54,교양
184,84,교양
26,35,교양
83,74,일반
43,63,전공
271,72,전공
316,31,교양
38,6,교양
6,56,전공
242,51,전공
93,5,교양
146,63,교양
170,3,교양
137,92,교양
258,99,교양
203,1,일반
142,38,일반
29,14,일반
57,45,교양
91,16,전공
6,22,교양
53,22,일반
140,54,일반
140,32,교양
319,22,전공
82,60,교양
36,68,전공
98,24,전공
325,68,전공
17,56,일반
315,45,일반
70,53,일반
80,81,일반
131,4,일반
132,39,전공
243,74,일반
2,16,교양
95,78,교양
169,16,일반
257,43,전공
168,78,교양
236,63,교양
143,0,교양
64,6,교양
96,46,교양
70,62,교양
317,39,일반
126,19,전공
158,42,교양
315,56,교양
35,15,일반
134,10,전공
225,81,교양
276,10,교양
167,80,교양
257,33,교양
141,1,교양
50,36,일반
54,74,일반
287,17,교양
232,5,교양
318,25,전공
104,28,교양
162,53,교양
146,49,교양
161,95,전공
331,42,일반
251,83,전공
191,68,일반
41,6,교양
94,85,전공
267,49,전공
126,43,교양
148,50,전공
15,57,전공
284,98,일반
239,31,일반
96,45,일반
300,41,전공
308,91,전공
8,31,전공
95,77,전공
174,44,전공
86,34,교양
41,55,교양
260,24,전공
301,62,일반
71,7,일반
147,44,일반
19,36,전공
6,48,일반
242,12,전공
326,99,전공
7,67,교양
208,19,전공
296,9,교양
286,6,전공
142,12,일반
174,20,교양
48,82,전공
227,92,전공
65,77,일반
296,24,일반
262,19,전공
99,49,전공
218,94,교양
286,76,전공
105,40,전공
280,37,교양
191,65,일반
251,69,교양
38,41,일반
240,37,일반
58,47,전공
1,90,일반
140,11,교양
251,24,일반
258,0,일반
63,48,일반
186,37,교양
167,27,전공
46,27,일반
74,84,일반
236,38,일반
219,38,전공
181,79,교양
174,63,일반
306,75,교양
296,9,일반
221,39,일반
97,96,전공
23,45,전공
226,33,전공
206,15,전공
156,82,전공
90,64,일반
22,49,일반
283,76,일반
109,1,교양
213,56,교양
26,36,교양
109,8,일반
119,34,일반
136,45,교양
160,89,전공
197,29,전공
273,73,교양
50,19,교양
282,6,일반
330,70,전공
82,90,교양
138,81,일반
235,28,교양
151,83,전공
224,26,전공
142,48,전공
186,57,교양
131,62,교양
268,23,교양
143,95,전공
213,46,전공
88,12,일반
310,57,일반
275,74,전공
260,30,교양
119,21,전공
168,3,교양
300,5,전공
28,48,전공
310,40,전공
117,53,일반
254,64,교양
223,32,일반
65,39,전공
233,3,일반
205,64,일반
187,0,전공
250,7,교양
268,67,교양
154,21,전공
229,9,교양
137,41,전공
128,86,전공
136,55,전공
48,48,전공
331,78,교양
124,88,교양
262,38,일반
97,24,전공
193,56,전공
275,4,일반
253,36,일반
4,45,일반
312,95,전공
259,43,전공
84,47,전공
210,31,전공
55,78,교양
278,6,일반
193,36,전공
91,44,교양
172,33,일반
84,84,교양
326,31,일반
263,26,교양
82,61,교양
115,22,전공
136,12,교양
142,38,전공
200,9,일반
310,61,전공
25,57,전공
16,33,교양
51,97,교양
211,98,일반
201,13,교양
22,76,일반
279,87,전공
147,42,일반
45,87,교양
214,26,전공
14,28,교양
76,60,전공
91,10,일반
153,6,일반
292,26,일반
264,34,전공
72,95,교양
198,74,전공
109,98,교양
293,30,교양
107,22,전공
166,34,전공
310,95,일반
159,80,일반
312,28,전공
46,68,일반
162,36,교양
9,57,전공
242,74,전공
267,53,교양
71,68,일반
304,24,전공
3,62,교양
45,92,전공
182,45,일반
149,50,전공
28,40,교양
297,58,전공
80,5,교양
85,52,일반
167,32,교양
18,26,교양
82,24,전공
286,52,교양
179,27,교양
63,72,교양
299,44,일반
235,35,교양
232,51,전공
50,82,교양
132,40,교양
283,17,전공
23,1,교양
1,34,교양
162,22,교양
9,35,일반
72,90,교양
242,38,일반
261,55,교양
133,29,일반
273,87,전공
126,72,일반
87,80,교양
151,19,일반
235,20,일반
92,18,일반
109,78,교양
185,6,교양
244,56,일반
120,10,교양
262,14,전공
37,93,일반
229,15,교양
57,66,전공
11,36,일반
329,100,일반
37,88,일반
94,5,일반
72,25,일반
297,53,일반
75,21,교양
312,71,전공
119,15,교양
324,25,전공
227,52,교양
231,75,전공
238,88,교양
199,7,전공
266,12,교양
196,27,일반
219,62,전공
262,67,교양
179,61,일반
68,8,교양
232,69,일반
183,59,전공
65,100,일반
60,93,교양
193,51,일반
278,82,교양
266,76,교양
250,81,교양
164,12,일반
6,77,일반
42,29,일반
7,15,교양
69,36,교양
100,70,교양
161,52,전공
76,4,일반
5,8,전공
308,23,교양
38,86,일반
70,40,일반
33,52,일반
55,8,전공
174,25,일반
224,62,일반
254,8,일반
253,23,일반
257,37,교양
218,58,전공
201,14,일반
194,40,일반
38,20,전공
137,60,교양
241,17,전공
123,14,교양
69,46,전공
199,69,일반
203,46,일반
17,81,전공
170,97,일반
138,75,전공
62,76,전공
87,66,일반
297,46,전공
205,92,전공
93,32,교양
95,94,전공
216,78,일반
147,83,전공
40,46,일반
196,88,전공
244,58,교양
317,54,일반
63,19,전공
5,91,일반
30,61,일반
23,41,일반
83,79,전공
43,13,일반
203,73,일반
52,5,전공
214,87,전공
197,49,전공
247,60,교양
231,40,전공
179,39,전공
118,28,일반
335,41,전공
84,98,일반
84,3,일반
204,91,전공
279,77,일반
35,90,일반
24,65,교양
272,37,교양
102,100,교양
191,28,전공
279,39,일반
290,76,일반
255,66,일반
256,84,일반
245,4,일반
130,35,전공
187,91,일반
256,10,교양
148,3,일반
241,78,교양
313,8,일반
229,39,교양
261,54,일반
139,66,전공
69,26,교양
169,59,교양
63,7,일반
81,17,일반
229,11,전공
126,73,일반
13,5,전공
124,27,교양
32,84,전공
264,58,일반
191,87,교양
83,89,일반
225,61,전공
57,41,교양
79,24,전공
186,35,일반
213,48,일반
165,29,교양
254,60,전공
246,5,일반
202,57,전공
333,48,교양
61,25,전공
154,32,교양
265,29,전공
90,30,전공
159,71,일반
95,55,교양
123,14,전공
213,51,전공
288,6,일반
55,39,일반
21,28,교양
67,61,일반
209,99,교양
317,47,전공
146,50,전공
34,68,일반
270,26,일반
283,16,교양
315,34,전공
176,75,일반
21,10,일반
89,64,전공
107,0,일반
268,77,일반
289,48,교양
4,76,전공
133,61,교양
174,75,일반
116,93,일반
33,38,전공
200,60,전공
87,18,전공
103,71,전공
23,89,교양
297,20,일반
324,28,교양
43,65,교양
85,54,교양
194,67,교양
79,73,교양
249,56,전공
279,41,일반
188,27,교양
334,74,일반
243,8,일반
281,55,교양
113,32,일반
101,69,일반
89,6,전공
178,52,일반
266,67,일반
297,20,일반
83,49,전공
152,75,전공
242,81,전공
11,46,일반
112,84,전공
170,59,교양
212,57,전공
88,80,교양
223,97,전공
292,6,일반
43,22,전공
83,80,일반
196,61,일반
177,98,교양
271,69,전공
190,54,교양
25,37,전공
240,68,교양
45,8,일반
317,51,일반
3,9,일반
295,25,일반
256,83,교양
312,37,전공
62,43,일반
136,88,교양
269,65,전공
202,95,일반
30,66,일반
259,95,교양
144,66,전공
90,93,교양
314,76,일반
111,86,일반
161,48,교양
172,53,일반
253,11,전공
157,75,전공
251,7,교양
171,38,일반
7,98,교양
225,96,교양
115,69,전공
123,45,교양
242,5,일반
231,48,교양
318,89,일반
6,81,전공
8,5,교양
247,88,일반
35,55,일반
253,68,전공
34,89,전공
185,19,교양
122,9,일반
283,16,전공
80,87,전공
51,42,일반
137,16,교양
211,19,교양
174,43,일반
69,70,일반
165,38,교양
137,19,일반
64,76,일반
95,8,교양
138,19,교양
252,4,일반
42,55,일반
110,5,교양
230,42,교양
200,47,전공
48,68,전공
320,44,교양
209,34,일반
58,4,일반
88,93,일반
205,24,전공
223,6,교양
56,94,교양
70,76,교양
269,52,교양
334,60,교양
242,11,전공
165,66,전공
170,5,교양
176,11,전공
123,36,전공
214,88,교양
208,5,일반
215,31,교양
167,74,교양
218,81,교양
138,0,교양
152,73,일반
311,86,교양
333,25,전공
262,60,전공
216,94,전공
318,44,전공
156,96,전공
185,28,교양
87,82,일반
240,88,전공
234,42,교양
214,20,전공
108,16,전공
184,14,교양
231,67,전공
147,2,전공
5,28,일반
281,24,전공
159,55,교양
34,11,전공
272,26,전공
156,53,전공
245,36,교양
11,57,전공
262,55,일반
196,95,전공
265,5,전공
198,61,일반
188,30,일반
258,53,전공
335,35,전공
25,42,전공
167,27,일반
305,45,교양
278,35,전공
178,88,전공
144,58,교양
235,5,교양
185,18,교양
56,69,전공
232,80,일반
263,19,전공
267,33,일반
214,22,교양
278,65,교양
105,95,교양
12,60,전공
25,74,교양
143,8,일반
193,19,교양
120,79,전공
232,29,전공
117,34,교양
318,55,교양
237,86,전공
174,16,전공
187,64,전공
4,54,일반
300,25,전공
153,27,전공
164,0,교양
133,45,교양
31,68,교양
104,4,일반
167,50,전공
219,38,일반
214,77,일반
63,83,일반
40,79,일반
30,94,전공
8,51,전공
260,69,일반
3,75,일반
47,24,교양
74,95,일반
24,59,교양
330,9,전공
185,17,교양
111,57,전공
336,78,일반
44,34,전공
124,18,교양
257,18,교양
312,87,전공
199,68,교양
126,98,전공
155,40,전공
306,57,교양
229,33,교양
177,41,교양
260,68,전공
210,7,일반
272,13,일반
158,88,교양
2,60,교양
250,97,교양
70,16,전공
238,40,교양
177,94,교양
59,44,일반
71,92,전공
290,56,일반
228,12,일반
268,51,교양
77,99,일반
297,73,일반
319,8,교양
8,12,교양
112,40,일반
156,47,교양
222,86,전공
177,21,전공
111,67,교양
10,88,교양
331,40,전공
328,29,일반
328,2,일반
24,87,일반
113,11,전공
45,62,전공
309,65,일반
225,99,일반
217,39,교양
122,79,전공
271,72,교양
19,23,전공
81,28,전공
66,77,전공
194,56,전공
96,99,일반
177,54,전공
87,86,교양
100,91,전공
321,80,교양
12,66,교양
258,87,전공
33,12,일반
213,53,일반
285,99,전공
149,65,일반
71,81,전공
174,1,일반
170,46,일반
280,95,교양
5,81,일반
261,42,전공
246,7,전공
131,11,교양
291,22,전공
261,51,교양
116,72,교양
164,76,교양
3,96,일반
83,52,교양
219,89,일반
151,65,전공
177,19,전공
48,55,일반
332,50,일반
228,52,전공
213,45,전공
315,88,전공
314,30,일반
24,69,교양
306,84,전공
9,93,일반
69,87,일반
204,25,교양
208,48,전공
230,48,교양
63,66,일반
333,21,전공
60,64,일반
79,72,교양
